materia,curso_id,tipo_evaluacion_id,trimestre_id,titulo,descripcion,porcentaje_nota_final,fecha_registro,criterios_participacion,escala_calificacion
Matemáticas,12,3,5,PARTICIPACION 1,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-21,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,12,3,5,PARTICIPACION 2,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-08-20,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,12,3,5,PARTICIPACION 3,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-07-06,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Matemáticas,12,3,5,PARTICIPACION 4,Participación en Matemáticas - Segundo Trimestre 2022,2.5,2022-06-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Matemáticas,12,3,6,PARTICIPACION 1,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Matemáticas,12,3,6,PARTICIPACION 2,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-11-11,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Matemáticas,12,3,6,PARTICIPACION 3,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-10-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Matemáticas,12,3,6,PARTICIPACION 4,Participación en Matemáticas - Tercer Trimestre 2022,2.5,2022-11-06,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,12,3,4,PARTICIPACION 1,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-02-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,12,3,4,PARTICIPACION 2,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-07,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,12,3,4,PARTICIPACION 3,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-03-11,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,12,3,4,PARTICIPACION 4,Participación en Lenguaje - Primer Trimestre 2022,2.5,2022-04-02,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,12,3,5,PARTICIPACION 1,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-05-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Lenguaje,12,3,5,PARTICIPACION 2,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-07-06,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Lenguaje,12,3,5,PARTICIPACION 3,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-08-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,12,3,5,PARTICIPACION 4,Participación en Lenguaje - Segundo Trimestre 2022,2.5,2022-08-30,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Lenguaje,12,3,6,PARTICIPACION 1,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-10-29,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,12,3,6,PARTICIPACION 2,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-09-24,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Lenguaje,12,3,6,PARTICIPACION 3,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-10-25,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Lenguaje,12,3,6,PARTICIPACION 4,Participación en Lenguaje - Tercer Trimestre 2022,2.5,2022-11-28,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,12,3,4,PARTICIPACION 1,Participación en Física - Primer Trimestre 2022,2.5,2022-04-26,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,12,3,4,PARTICIPACION 2,Participación en Física - Primer Trimestre 2022,2.5,2022-02-11,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,12,3,4,PARTICIPACION 3,Participación en Física - Primer Trimestre 2022,2.5,2022-03-30,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,12,3,4,PARTICIPACION 4,Participación en Física - Primer Trimestre 2022,2.5,2022-04-05,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,12,3,5,PARTICIPACION 1,Participación en Física - Segundo Trimestre 2022,2.5,2022-05-31,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Física,12,3,5,PARTICIPACION 2,Participación en Física - Segundo Trimestre 2022,2.5,2022-06-13,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,12,3,5,PARTICIPACION 3,Participación en Física - Segundo Trimestre 2022,2.5,2022-06-14,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Física,12,3,5,PARTICIPACION 4,Participación en Física - Segundo Trimestre 2022,2.5,2022-05-11,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Física,12,3,6,PARTICIPACION 1,Participación en Física - Tercer Trimestre 2022,2.5,2022-11-24,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Física,12,3,6,PARTICIPACION 2,Participación en Física - Tercer Trimestre 2022,2.5,2022-12-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,12,3,6,PARTICIPACION 3,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-11,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Física,12,3,6,PARTICIPACION 4,Participación en Física - Tercer Trimestre 2022,2.5,2022-10-21,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,12,3,4,PARTICIPACION 1,Participación en Química - Primer Trimestre 2022,2.5,2022-03-01,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",CUALITATIVA
Química,12,3,4,PARTICIPACION 2,Participación en Química - Primer Trimestre 2022,2.5,2022-02-24,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,12,3,4,PARTICIPACION 3,Participación en Química - Primer Trimestre 2022,2.5,2022-02-25,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,12,3,4,PARTICIPACION 4,Participación en Química - Primer Trimestre 2022,2.5,2022-03-29,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Química,12,3,5,PARTICIPACION 1,Participación en Química - Segundo Trimestre 2022,2.5,2022-07-13,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,12,3,5,PARTICIPACION 2,Participación en Química - Segundo Trimestre 2022,2.5,2022-08-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,12,3,5,PARTICIPACION 3,Participación en Química - Segundo Trimestre 2022,2.5,2022-06-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Química,12,3,5,PARTICIPACION 4,Participación en Química - Segundo Trimestre 2022,2.5,2022-08-03,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,12,3,6,PARTICIPACION 1,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-03,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Química,12,3,6,PARTICIPACION 2,Participación en Química - Tercer Trimestre 2022,2.5,2022-11-25,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,12,3,6,PARTICIPACION 3,Participación en Química - Tercer Trimestre 2022,2.5,2022-09-14,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Química,12,3,6,PARTICIPACION 4,Participación en Química - Tercer Trimestre 2022,2.5,2022-10-18,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,12,3,4,PARTICIPACION 1,Participación en Biología - Primer Trimestre 2022,2.5,2022-04-10,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,12,3,4,PARTICIPACION 2,Participación en Biología - Primer Trimestre 2022,2.5,2022-02-05,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Biología,12,3,4,PARTICIPACION 3,Participación en Biología - Primer Trimestre 2022,2.5,2022-04-28,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,12,3,4,PARTICIPACION 4,Participación en Biología - Primer Trimestre 2022,2.5,2022-03-17,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,12,3,5,PARTICIPACION 1,Participación en Biología - Segundo Trimestre 2022,2.5,2022-06-17,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,12,3,5,PARTICIPACION 2,Participación en Biología - Segundo Trimestre 2022,2.5,2022-05-25,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Biología,12,3,5,PARTICIPACION 3,Participación en Biología - Segundo Trimestre 2022,2.5,2022-07-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,12,3,5,PARTICIPACION 4,Participación en Biología - Segundo Trimestre 2022,2.5,2022-08-15,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,12,3,6,PARTICIPACION 1,Participación en Biología - Tercer Trimestre 2022,2.5,2022-10-18,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Biología,12,3,6,PARTICIPACION 2,Participación en Biología - Tercer Trimestre 2022,2.5,2022-09-28,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Biología,12,3,6,PARTICIPACION 3,Participación en Biología - Tercer Trimestre 2022,2.5,2022-10-09,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Biología,12,3,6,PARTICIPACION 4,Participación en Biología - Tercer Trimestre 2022,2.5,2022-12-01,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,12,3,4,PARTICIPACION 1,Participación en Historia - Primer Trimestre 2022,2.5,2022-04-01,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Historia,12,3,4,PARTICIPACION 2,Participación en Historia - Primer Trimestre 2022,2.5,2022-04-02,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,12,3,4,PARTICIPACION 3,Participación en Historia - Primer Trimestre 2022,2.5,2022-02-03,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Historia,12,3,4,PARTICIPACION 4,Participación en Historia - Primer Trimestre 2022,2.5,2022-03-14,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",CUALITATIVA
Historia,12,3,5,PARTICIPACION 1,Participación en Historia - Segundo Trimestre 2022,2.5,2022-08-03,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,12,3,5,PARTICIPACION 2,Participación en Historia - Segundo Trimestre 2022,2.5,2022-06-04,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,12,3,5,PARTICIPACION 3,Participación en Historia - Segundo Trimestre 2022,2.5,2022-07-15,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,12,3,5,PARTICIPACION 4,Participación en Historia - Segundo Trimestre 2022,2.5,2022-08-23,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,12,3,6,PARTICIPACION 1,Participación en Historia - Tercer Trimestre 2022,2.5,2022-11-27,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Historia,12,3,6,PARTICIPACION 2,Participación en Historia - Tercer Trimestre 2022,2.5,2022-10-15,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Historia,12,3,6,PARTICIPACION 3,Participación en Historia - Tercer Trimestre 2022,2.5,2022-11-12,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Historia,12,3,6,PARTICIPACION 4,Participación en Historia - Tercer Trimestre 2022,2.5,2022-10-26,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,12,3,4,PARTICIPACION 1,Participación en Geografía - Primer Trimestre 2022,2.5,2022-03-23,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Geografía,12,3,4,PARTICIPACION 2,Participación en Geografía - Primer Trimestre 2022,2.5,2022-02-02,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Geografía,12,3,4,PARTICIPACION 3,Participación en Geografía - Primer Trimestre 2022,2.5,2022-02-19,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,12,3,4,PARTICIPACION 4,Participación en Geografía - Primer Trimestre 2022,2.5,2022-04-25,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",CUALITATIVA
Geografía,12,3,5,PARTICIPACION 1,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-05-28,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Geografía,12,3,5,PARTICIPACION 2,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-07-16,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Geografía,12,3,5,PARTICIPACION 3,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-07-05,"Se valorará: 1) Iniciativa en el diálogo, 2) Respeto a opiniones diversas, 3) Claridad de expresión",NUMERICA
Geografía,12,3,5,PARTICIPACION 4,Participación en Geografía - Segundo Trimestre 2022,2.5,2022-06-27,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",NUMERICA
Geografía,12,3,6,PARTICIPACION 1,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-12-10,"Criterios: 1) Participación activa, 2) Contribución al debate, 3) Habilidad para formular preguntas",CUALITATIVA
Geografía,12,3,6,PARTICIPACION 2,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-09-03,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,12,3,6,PARTICIPACION 3,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-11-12,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
Geografía,12,3,6,PARTICIPACION 4,Participación en Geografía - Tercer Trimestre 2022,2.5,2022-10-22,"Evaluación basada en: 1) Pertinencia de comentarios, 2) Capacidad de síntesis, 3) Análisis crítico",NUMERICA
Idioma Extranjero,12,3,4,PARTICIPACION 1,Participación en Idioma Extranjero - Primer Trimestre 2022,2.5,2022-04-28,"Se evaluará: 1) Calidad de las intervenciones, 2) Frecuencia de participación, 3) Relevancia de los aportes",NUMERICA
